time	V(n004)
9.249909729988807e-005	2.544048e-001
9.982331604988808e-005	2.705877e-001
1.071475347998881e-004	2.833272e-001
1.144717535498881e-004	2.923681e-001
1.217959722998881e-004	2.975425e-001
1.291201910498881e-004	2.987664e-001
1.364444097998881e-004	2.960344e-001
1.437686285498881e-004	2.894142e-001
1.510928472998881e-004	2.790405e-001
1.535342535498881e-004	2.747804e-001
1.584170660498881e-004	2.651072e-001
1.632998785498881e-004	2.539605e-001
1.681826910498881e-004	2.414246e-001
1.706240972998881e-004	2.346641e-001
1.730655035498881e-004	2.275913e-001
1.779483160498882e-004	2.125594e-001
1.828311285498882e-004	1.964330e-001
1.877139410498882e-004	1.793213e-001
1.901553472998882e-004	1.704309e-001
1.925967535498882e-004	1.613366e-001
1.950381597998882e-004	1.520528e-001
1.974795660498882e-004	1.425942e-001
2.023623785498882e-004	1.232109e-001
2.072451910498882e-004	1.033045e-001
2.145694097998882e-004	7.272106e-002
2.218936285498882e-004	4.161710e-002
2.292178472998882e-004	1.037456e-002
2.316592535498882e-004	-6.556737e-006
2.365420660498882e-004	-2.064019e-002
2.438662847998882e-004	-5.108086e-002
2.511905035498882e-004	-8.062519e-002
2.560733160498882e-004	-9.967656e-002
2.609561285498882e-004	-1.181177e-001
2.633975347998882e-004	-1.270861e-001
2.658389410498882e-004	-1.358747e-001
2.682803472998882e-004	-1.444752e-001
2.707217535498882e-004	-1.528799e-001
2.731631597998882e-004	-1.610813e-001
2.756045660498882e-004	-1.690723e-001
2.780459722998882e-004	-1.768465e-001
2.829287847998882e-004	-1.917200e-001
2.878115972998882e-004	-2.056574e-001
2.951358160498882e-004	-2.247278e-001
3.024600347998882e-004	-2.415101e-001
3.097842535498882e-004	-2.559379e-001
3.157133830141739e-004	-2.658061e-001
3.216425124784597e-004	-2.741565e-001
3.275716419427454e-004	-2.809891e-001
3.335007714070311e-004	-2.863038e-001
3.394299008713169e-004	-2.901007e-001
3.453590303356026e-004	-2.923798e-001
3.512881597998883e-004	-2.931410e-001
3.537295660498883e-004	-2.930886e-001
3.561709722998883e-004	-2.928087e-001
3.586123785498883e-004	-2.923057e-001
3.610537847998883e-004	-2.915843e-001
3.634951910498883e-004	-2.906493e-001
3.683780035498883e-004	-2.881589e-001
3.732608160498883e-004	-2.848762e-001
3.781436285498883e-004	-2.808448e-001
3.805850347998883e-004	-2.785625e-001
3.830264410498883e-004	-2.761101e-001
3.854678472998883e-004	-2.734934e-001
3.879092535498883e-004	-2.707185e-001
3.927920660498883e-004	-2.647177e-001
3.952334722998883e-004	-2.615038e-001
3.976748785498883e-004	-2.581557e-001
4.001162847998883e-004	-2.546794e-001
4.025576910498883e-004	-2.510810e-001
4.049990972998883e-004	-2.473666e-001
4.074405035498883e-004	-2.435422e-001
4.098819097998883e-004	-2.396138e-001
4.123233160498883e-004	-2.355875e-001
4.147647222998883e-004	-2.314691e-001
4.172061285498883e-004	-2.272647e-001
4.196475347998883e-004	-2.229800e-001
4.245303472998883e-004	-2.141930e-001
4.294131597998884e-004	-2.051538e-001
4.342959722998884e-004	-1.959067e-001
4.391787847998884e-004	-1.864946e-001
4.416201910498884e-004	-1.817396e-001
4.440615972998884e-004	-1.769588e-001
4.465030035498884e-004	-1.721569e-001
4.489444097998884e-004	-1.673389e-001
4.513858160498884e-004	-1.625094e-001
4.538272222998884e-004	-1.576729e-001
4.562686285498884e-004	-1.528338e-001
4.587100347998884e-004	-1.479964e-001
4.611514410498884e-004	-1.431650e-001
4.635928472998884e-004	-1.383435e-001
4.684756597998884e-004	-1.287459e-001
4.733584722998884e-004	-1.192333e-001
4.782412847998884e-004	-1.098332e-001
4.831240972998884e-004	-1.005710e-001
4.904483160498884e-004	-8.698630e-002
4.977725347998882e-004	-7.383279e-002
5.050967535498881e-004	-6.116895e-002
5.124209722998879e-004	-4.904299e-002
5.197451910498878e-004	-3.749324e-002
5.270694097998876e-004	-2.654866e-002
5.319522222998875e-004	-1.959883e-002
5.368350347998874e-004	-1.293113e-002
5.392764410498874e-004	-9.703923e-003
5.417178472998873e-004	-6.548072e-003
5.441592535498873e-004	-3.463677e-003
5.466006597998872e-004	-4.507526e-004
5.490420660498872e-004	2.490763e-003
5.514834722998871e-004	5.361006e-003
5.539248785498871e-004	8.160185e-003
5.588076910498869e-004	1.354652e-002
5.636905035498868e-004	1.865273e-002
5.685733160498867e-004	2.348272e-002
5.710147222998867e-004	2.579558e-002
5.734561285498866e-004	2.804121e-002
5.758975347998866e-004	3.022033e-002
5.783389410498865e-004	3.233368e-002
5.807803472998865e-004	3.438204e-002
5.856631597998864e-004	3.828710e-002
5.905459722998863e-004	4.194239e-002
5.978701910498861e-004	4.697309e-002
6.051944097998860e-004	5.148430e-002
6.125186285498858e-004	5.550305e-002
6.180989856927428e-004	5.822204e-002
6.236793428355999e-004	6.071307e-002
6.292596999784569e-004	6.297614e-002
6.348400571213139e-004	6.501126e-002
6.404204142641710e-004	6.681843e-002
6.460007714070280e-004	6.839763e-002
6.515811285498850e-004	6.974889e-002
6.540225347998849e-004	7.029256e-002
6.564639410498849e-004	7.080090e-002
6.589053472998848e-004	7.127473e-002
6.613467535498848e-004	7.171485e-002
6.637881597998847e-004	7.212204e-002
6.686709722998846e-004	7.284073e-002
6.735537847998845e-004	7.343666e-002
6.808780035498843e-004	7.411248e-002
6.882022222998842e-004	7.454186e-002
6.948288964070269e-004	7.471114e-002
7.014555705141696e-004	7.472270e-002
7.080822446213123e-004	7.457654e-002
7.147089187284551e-004	7.427266e-002
7.213355928355978e-004	7.381107e-002
7.279622669427405e-004	7.319175e-002
7.345889410498832e-004	7.241472e-002
7.419131597998830e-004	7.141888e-002
7.467959722998829e-004	7.066657e-002
7.492373785498829e-004	7.026457e-002
7.516787847998828e-004	6.984562e-002
7.541201910498828e-004	6.940993e-002
7.565615972998827e-004	6.895771e-002
7.614444097998826e-004	6.800443e-002
7.663272222998825e-004	6.698734e-002
7.687686285498825e-004	6.645533e-002
7.712100347998824e-004	6.590793e-002
7.760928472998823e-004	6.476772e-002
7.809756597998822e-004	6.356818e-002
7.882998785498821e-004	6.166096e-002
7.931826910498820e-004	6.031980e-002
7.956240972998819e-004	5.962892e-002
7.980655035498818e-004	5.892478e-002
8.005069097998818e-004	5.820759e-002
8.053897222998817e-004	5.673495e-002
8.102725347998816e-004	5.521281e-002
8.175967535498814e-004	5.284094e-002
8.249209722998813e-004	5.036875e-002
8.305013294427383e-004	4.841258e-002
8.360816865855954e-004	4.641544e-002
8.416620437284524e-004	4.437734e-002
8.472424008713094e-004	4.229828e-002
8.528227580141665e-004	4.017824e-002
8.584031151570234e-004	3.801724e-002
8.639834722998804e-004	3.581528e-002
8.688662847998803e-004	3.387578e-002
8.737490972998802e-004	3.191929e-002
8.786319097998801e-004	2.994894e-002
8.859561285498800e-004	2.697447e-002
8.932803472998798e-004	2.398707e-002
9.002557937284511e-004	2.111615e-002
9.072312401570224e-004	1.827752e-002
9.142066865855937e-004	1.547118e-002
9.211821330141650e-004	1.269712e-002
9.281575794427362e-004	9.955361e-003
9.351330258713075e-004	7.245888e-003
9.421084722998788e-004	4.568706e-003
9.494326910498786e-004	1.852134e-003
9.543155035498785e-004	8.546461e-005
9.567569097998785e-004	-7.835115e-004
9.591983160498784e-004	-1.642467e-003
9.616397222998784e-004	-2.491075e-003
9.640811285498783e-004	-3.329016e-003
9.689639410498782e-004	-4.971660e-003
9.738467535498781e-004	-6.568004e-003
9.811709722998779e-004	-8.870808e-003
9.884951910498778e-004	-1.105737e-002
9.958194097998776e-004	-1.312144e-002
1.001748539264163e-003	-1.470289e-002
1.007677668728449e-003	-1.619358e-002
1.013606798192734e-003	-1.759352e-002
1.019535927657020e-003	-1.890270e-002
1.025465057121306e-003	-2.012113e-002
1.031394186585591e-003	-2.124881e-002
1.037323316049877e-003	-2.228574e-002
1.039764722299877e-003	-2.268405e-002
1.042206128549877e-003	-2.306640e-002
1.044647534799877e-003	-2.343278e-002
1.049530347299877e-003	-2.411769e-002
1.054413159799876e-003	-2.473896e-002
1.061737378549876e-003	-2.555227e-002
1.069061597299876e-003	-2.622483e-002
1.076385816049876e-003	-2.675899e-002
1.083361262478447e-003	-2.713147e-002
1.090336708907019e-003	-2.739419e-002
1.097312155335590e-003	-2.754714e-002
1.104287601764161e-003	-2.759034e-002
1.111263048192732e-003	-2.752378e-002
1.118238494621304e-003	-2.734746e-002
1.125213941049875e-003	-2.706138e-002
1.130096753549875e-003	-2.681313e-002
1.134979566049875e-003	-2.652103e-002
1.139862378549875e-003	-2.618698e-002
1.147186597299874e-003	-2.561143e-002
1.152069409799874e-003	-2.518093e-002
1.156952222299874e-003	-2.471528e-002
1.164276441049874e-003	-2.395527e-002
1.171600659799874e-003	-2.312740e-002
1.176483472299874e-003	-2.254113e-002
1.181366284799874e-003	-2.192969e-002
1.183807691049874e-003	-2.161515e-002
1.188690503549874e-003	-2.096966e-002
1.193573316049873e-003	-2.030392e-002
1.200897534799873e-003	-1.927152e-002
1.208221753549873e-003	-1.820426e-002
1.214499655335587e-003	-1.725769e-002
1.220777557121302e-003	-1.630274e-002
1.227055458907016e-003	-1.533943e-002
1.233333360692730e-003	-1.436774e-002
1.239611262478444e-003	-1.338769e-002
1.245889164264158e-003	-1.239927e-002
1.252167066049872e-003	-1.140247e-002
1.259491284799872e-003	-1.025341e-002
1.266815503549872e-003	-9.112976e-003
1.274488494621300e-003	-7.922815e-003
1.282161485692729e-003	-6.761063e-003
1.289834476764157e-003	-5.627720e-003
1.297507467835585e-003	-4.522785e-003
1.305180458907014e-003	-3.446260e-003
1.312853449978442e-003	-2.398143e-003
1.320526441049871e-003	-1.378435e-003
1.327501887478442e-003	-4.901966e-004
1.334477333907013e-003	3.605337e-004
1.341452780335585e-003	1.173756e-003
1.348428226764156e-003	1.949470e-003
1.355403673192727e-003	2.687675e-003
1.362379119621299e-003	3.388373e-003
1.369354566049870e-003	4.051562e-003
1.375981240157012e-003	4.641628e-003
1.382607914264155e-003	5.194331e-003
1.389234588371298e-003	5.709670e-003
1.395861262478440e-003	6.187646e-003
1.402487936585583e-003	6.628259e-003
1.409114610692726e-003	7.031509e-003
1.415741284799869e-003	7.397395e-003
1.420624097299869e-003	7.643399e-003
1.425506909799869e-003	7.869514e-003
1.430389722299868e-003	8.075917e-003
1.435272534799868e-003	8.262811e-003
1.442596753549868e-003	8.507085e-003
1.449920972299868e-003	8.708859e-003
1.457942735692725e-003	8.877853e-003
1.465964499085582e-003	9.002786e-003
1.473986262478439e-003	9.083658e-003
1.482008025871296e-003	9.120469e-003
1.490029789264153e-003	9.113219e-003
1.498051552657010e-003	9.061909e-003
1.506073316049867e-003	8.966537e-003
1.513397534799867e-003	8.846799e-003
1.520721753549866e-003	8.702004e-003
1.528045972299866e-003	8.532154e-003
1.535370191049866e-003	8.337246e-003
1.542694409799866e-003	8.117282e-003
1.550018628549866e-003	7.872262e-003
1.557342847299866e-003	7.602185e-003
1.564667066049866e-003	7.317687e-003
1.571991284799865e-003	7.016167e-003
1.579315503549865e-003	6.699429e-003
1.587686039264151e-003	6.314785e-003
1.596056574978436e-003	5.921635e-003
1.604427110692722e-003	5.519978e-003
1.612797646407007e-003	5.109815e-003
1.621168182121293e-003	4.691145e-003
1.629538717835578e-003	4.263969e-003
1.637909253549864e-003	3.828285e-003
1.646628561585578e-003	3.375455e-003
1.655347869621292e-003	2.930437e-003
1.664067177657006e-003	2.493233e-003
1.672786485692720e-003	2.063842e-003
1.681505793728434e-003	1.642263e-003
1.690225101764149e-003	1.228498e-003
1.698944409799863e-003	8.225464e-004
1.707663717835577e-003	4.332679e-004
1.716383025871291e-003	6.271320e-005
1.725102333907005e-003	-2.891178e-004
1.733821641942719e-003	-6.222251e-004
1.742540949978433e-003	-9.366087e-004
1.751260258014147e-003	-1.232269e-003
1.759979566049861e-003	-1.509205e-003
1.766955012478433e-003	-1.713560e-003
1.773930458907004e-003	-1.903701e-003
1.780905905335575e-003	-2.079627e-003
1.787881351764147e-003	-2.241338e-003
1.794856798192718e-003	-2.388834e-003
1.801832244621289e-003	-2.522116e-003
1.808807691049860e-003	-2.641183e-003
1.816131909799860e-003	-2.750973e-003
1.823456128549860e-003	-2.845401e-003
1.833221753549860e-003	-2.945197e-003
1.842987378549860e-003	-3.021357e-003
1.852753003549859e-003	-3.073882e-003
1.862518628549859e-003	-3.102772e-003
1.872284253549859e-003	-3.108027e-003
1.882049878549859e-003	-3.089647e-003
1.891815503549859e-003	-3.047631e-003
1.900534811585573e-003	-2.993655e-003
1.909254119621287e-003	-2.928063e-003
1.917973427657001e-003	-2.850854e-003
1.926692735692715e-003	-2.762029e-003
1.935412043728429e-003	-2.661587e-003
1.944131351764143e-003	-2.549529e-003
1.952850659799857e-003	-2.425855e-003
1.963662601764143e-003	-2.260417e-003
1.974474543728428e-003	-2.090062e-003
1.985286485692714e-003	-1.914787e-003
1.996098427656999e-003	-1.734595e-003
2.006910369621285e-003	-1.549483e-003
2.017722311585570e-003	-1.359454e-003
2.028534253549856e-003	-1.164505e-003
2.038299878549856e-003	-9.914286e-004
2.048065503549855e-003	-8.229460e-004
2.057831128549855e-003	-6.590576e-004
2.067596753549855e-003	-4.997634e-004
2.077362378549855e-003	-3.450635e-004
2.087128003549855e-003	-1.949578e-004
2.096893628549854e-003	-4.944628e-005
2.106659253549854e-003	8.751401e-005
2.116424878549854e-003	2.157215e-004
2.126190503549854e-003	3.351761e-004
2.135956128549854e-003	4.458779e-004
2.145721753549853e-003	5.478268e-004
2.155487378549853e-003	6.410230e-004
2.165253003549853e-003	7.254663e-004
2.176064945514139e-003	8.066476e-004
2.186876887478424e-003	8.767476e-004
2.197688829442710e-003	9.357661e-004
2.208500771406995e-003	9.837033e-004
2.219312713371280e-003	1.020559e-003
2.230124655335566e-003	1.046334e-003
2.240936597299851e-003	1.061027e-003
2.252794856228423e-003	1.064614e-003
2.264653115156994e-003	1.059182e-003
2.276511374085565e-003	1.044731e-003
2.288369633014136e-003	1.021260e-003
2.300227891942707e-003	9.887708e-004
2.312086150871278e-003	9.472618e-004
2.323944409799850e-003	8.967335e-004
2.331966173192707e-003	8.599371e-004
2.339987936585563e-003	8.214440e-004
2.348009699978421e-003	7.812543e-004
2.356031463371277e-003	7.393680e-004
2.364053226764135e-003	6.957850e-004
2.372074990156991e-003	6.505054e-004
2.380096753549848e-003	6.035292e-004
2.382538159799848e-003	5.892828e-004
2.395093963371277e-003	5.132094e-004
2.407649766942705e-003	4.384958e-004
2.420205570514133e-003	3.651419e-004
2.432761374085561e-003	2.931477e-004
2.445317177656990e-003	2.225133e-004
2.457872981228418e-003	1.532386e-004
2.470428784799846e-003	8.532363e-005
2.474265280335561e-003	6.580674e-005
2.478101775871275e-003	4.667723e-005
2.481938271406989e-003	2.793510e-005
2.485774766942703e-003	9.580365e-006
2.489611262478418e-003	-8.386986e-006
2.493447758014132e-003	-2.596695e-005
2.497284253549846e-003	-4.315953e-005
2.499725659799846e-003	-5.389964e-005
2.500000000000000e-003	-5.509624e-005
