time	V(n004)
1.281634476059108e-003	-6.160915e-001
1.283266730523393e-003	-6.295222e-001
1.284898984987679e-003	-6.426733e-001
1.286531239451964e-003	-6.555446e-001
1.290611875612678e-003	-6.865366e-001
1.294692511773393e-003	-7.153795e-001
1.298773147934107e-003	-7.420733e-001
1.302853784094821e-003	-7.666179e-001
1.306934420255535e-003	-7.890134e-001
1.311015056416249e-003	-8.092598e-001
1.315095692576963e-003	-8.273571e-001
1.318360201505534e-003	-8.400448e-001
1.321624710434105e-003	-8.511594e-001
1.324889219362677e-003	-8.607008e-001
1.328153728291248e-003	-8.686689e-001
1.331418237219819e-003	-8.750639e-001
1.334682746148391e-003	-8.798856e-001
1.337947255076962e-003	-8.831341e-001
1.339851551951962e-003	-8.842675e-001
1.341755848826961e-003	-8.848532e-001
1.343660145701961e-003	-8.848914e-001
1.345564442576961e-003	-8.843820e-001
1.347468739451961e-003	-8.833249e-001
1.349373036326961e-003	-8.817203e-001
1.351277333201961e-003	-8.795681e-001
1.354269799719818e-003	-8.750581e-001
1.357262266237675e-003	-8.692391e-001
1.360254732755532e-003	-8.621112e-001
1.363247199273389e-003	-8.536744e-001
1.366239665791246e-003	-8.439287e-001
1.369232132309103e-003	-8.328740e-001
1.372224598826960e-003	-8.205104e-001
1.373584810880531e-003	-8.144858e-001
1.374945022934103e-003	-8.082093e-001
1.376305234987674e-003	-8.016809e-001
1.377665447041245e-003	-7.949008e-001
1.379025659094817e-003	-7.878688e-001
1.380385871148388e-003	-7.805850e-001
1.381746083201959e-003	-7.730494e-001
1.383922422487673e-003	-7.604663e-001
1.386098761773388e-003	-7.472971e-001
1.388275101059102e-003	-7.335418e-001
1.390451440344816e-003	-7.192004e-001
1.392627779630530e-003	-7.042729e-001
1.394804118916244e-003	-6.887593e-001
1.396980458201959e-003	-6.726595e-001
1.398340670255530e-003	-6.623305e-001
1.399700882309101e-003	-6.518010e-001
1.401061094362673e-003	-6.410711e-001
1.402421306416244e-003	-6.301408e-001
1.403781518469815e-003	-6.190100e-001
1.405141730523387e-003	-6.076789e-001
1.406501942576958e-003	-5.961473e-001
1.408678281862672e-003	-5.772809e-001
1.410854621148386e-003	-5.579883e-001
1.413030960434101e-003	-5.382695e-001
1.415207299719815e-003	-5.181245e-001
1.417383639005529e-003	-4.975534e-001
1.419559978291243e-003	-4.765561e-001
1.421736317576957e-003	-4.551326e-001
1.424184699273386e-003	-4.305738e-001
1.426633080969814e-003	-4.056395e-001
1.429081462666243e-003	-3.803298e-001
1.431529844362671e-003	-3.546448e-001
1.433978226059099e-003	-3.285843e-001
1.436426607755528e-003	-3.021484e-001
1.438874989451956e-003	-2.753371e-001
1.444587880076956e-003	-2.118832e-001
1.446492176951956e-003	-1.904183e-001
1.448396473826956e-003	-1.688686e-001
1.450300770701956e-003	-1.472343e-001
1.452205067576956e-003	-1.255152e-001
1.454109364451956e-003	-1.037114e-001
1.456013661326955e-003	-8.182282e-002
1.457917958201955e-003	-5.984955e-002
1.459822255076955e-003	-3.783835e-002
1.461726551951955e-003	-1.583701e-002
1.463630848826955e-003	6.154477e-003
1.465535145701955e-003	2.813610e-002
1.467439442576955e-003	5.010786e-002
1.469343739451955e-003	7.206976e-002
1.471248036326955e-003	9.402180e-002
1.473424375612669e-003	1.190499e-001
1.475600714898383e-003	1.439333e-001
1.477777054184097e-003	1.686721e-001
1.479953393469811e-003	1.932663e-001
1.482129732755525e-003	2.177158e-001
1.484306072041240e-003	2.420206e-001
1.486482411326954e-003	2.661808e-001
1.492195301951953e-003	3.284071e-001
1.495459810880525e-003	3.633211e-001
1.498724319809096e-003	3.974292e-001
1.501988828737667e-003	4.307313e-001
1.505253337666239e-003	4.632275e-001
1.508517846594810e-003	4.949177e-001
1.511782355523381e-003	5.258020e-001
1.515046864451952e-003	5.558804e-001
1.516679118916238e-003	5.704890e-001
1.518311373380523e-003	5.848240e-001
1.519943627844809e-003	5.988854e-001
1.521575882309095e-003	6.126731e-001
1.523208136773381e-003	6.261872e-001
1.524840391237666e-003	6.394277e-001
1.526472645701952e-003	6.523945e-001
1.530553281862666e-003	6.836540e-001
1.534633918023380e-003	7.127940e-001
1.538714554184094e-003	7.398145e-001
1.542795190344808e-003	7.647156e-001
1.546875826505522e-003	7.874972e-001
1.550956462666236e-003	8.081594e-001
1.555037098826950e-003	8.267021e-001
1.558301607755521e-003	8.397619e-001
1.561566116684093e-003	8.512589e-001
1.564830625612664e-003	8.611932e-001
1.568095134541235e-003	8.695647e-001
1.571359643469806e-003	8.763736e-001
1.574624152398378e-003	8.816197e-001
1.577888661326949e-003	8.853030e-001
1.579792958201949e-003	8.866919e-001
1.581697255076949e-003	8.875344e-001
1.583601551951949e-003	8.878306e-001
1.585505848826949e-003	8.875804e-001
1.587410145701948e-003	8.867840e-001
1.589314442576948e-003	8.854411e-001
1.591218739451948e-003	8.835520e-001
1.594483248380519e-003	8.790111e-001
1.597747757309091e-003	8.729149e-001
1.601012266237662e-003	8.652633e-001
1.604276775166233e-003	8.560564e-001
1.607541284094804e-003	8.452940e-001
1.610805793023376e-003	8.329763e-001
1.614070301951947e-003	8.191032e-001
1.615702556416233e-003	8.116216e-001
1.617334810880518e-003	8.037818e-001
1.618967065344804e-003	7.955837e-001
1.620599319809090e-003	7.870275e-001
1.622231574273375e-003	7.781130e-001
1.623863828737661e-003	7.688403e-001
1.625496083201946e-003	7.592094e-001
1.627400380076946e-003	7.475308e-001
1.629304676951946e-003	7.354106e-001
1.631208973826946e-003	7.228488e-001
1.633113270701946e-003	7.098455e-001
1.635017567576946e-003	6.964006e-001
1.636921864451946e-003	6.825142e-001
1.638826161326946e-003	6.681862e-001
1.648347645701945e-003	5.906476e-001
1.655964833201945e-003	5.219980e-001
1.658141172487659e-003	5.013626e-001
1.660317511773373e-003	4.803653e-001
1.662493851059087e-003	4.590061e-001
1.664670190344801e-003	4.372851e-001
1.666846529630516e-003	4.152023e-001
1.669022868916230e-003	3.927576e-001
1.671199208201944e-003	3.699511e-001
1.672831462666230e-003	3.526617e-001
1.674463717130515e-003	3.352315e-001
1.676095971594801e-003	3.176605e-001
1.677728226059087e-003	2.999487e-001
1.679360480523372e-003	2.820962e-001
1.680992734987658e-003	2.641028e-001
1.682624989451943e-003	2.459687e-001
1.686433583201943e-003	2.032792e-001
1.688065837666229e-003	1.848011e-001
1.689698092130514e-003	1.662591e-001
1.691330346594800e-003	1.476532e-001
1.692962601059086e-003	1.289834e-001
1.694594855523371e-003	1.102497e-001
1.696227109987657e-003	9.145202e-002
1.697859364451943e-003	7.259046e-002
1.699763661326942e-003	5.053332e-002
1.701667958201942e-003	2.847693e-002
1.703572255076942e-003	6.421287e-003
1.705476551951942e-003	-1.563360e-002
1.707380848826942e-003	-3.768773e-002
1.709285145701942e-003	-5.974111e-002
1.711189442576942e-003	-8.179374e-002
1.713637824273370e-003	-1.101017e-001
1.716086205969799e-003	-1.382304e-001
1.718534587666227e-003	-1.661798e-001
1.720982969362656e-003	-1.939500e-001
1.723431351059084e-003	-2.215410e-001
1.725879732755512e-003	-2.489528e-001
1.728328114451941e-003	-2.761852e-001
1.734041005076941e-003	-3.384390e-001
1.737305514005512e-003	-3.733513e-001
1.740570022934083e-003	-4.074461e-001
1.743834531862654e-003	-4.407234e-001
1.747099040791226e-003	-4.731833e-001
1.750363549719797e-003	-5.048255e-001
1.753628058648368e-003	-5.356503e-001
1.756892567576939e-003	-5.656576e-001
1.766414051951939e-003	-6.467675e-001
1.770222645701939e-003	-6.766679e-001
1.774031239451938e-003	-7.047537e-001
1.777839833201938e-003	-7.310251e-001
1.781648426951938e-003	-7.554819e-001
1.785457020701938e-003	-7.781242e-001
1.789265614451938e-003	-7.989520e-001
1.793074208201937e-003	-8.179653e-001
1.796610759541223e-003	-8.337521e-001
1.800147310880508e-003	-8.477154e-001
1.803683862219794e-003	-8.598554e-001
1.807220413559080e-003	-8.701720e-001
1.810756964898365e-003	-8.786653e-001
1.814293516237651e-003	-8.853351e-001
1.817830067576936e-003	-8.901816e-001
1.820006406862650e-003	-8.921989e-001
1.822182746148365e-003	-8.935012e-001
1.824359085434079e-003	-8.940884e-001
1.826535424719793e-003	-8.939606e-001
1.828711764005507e-003	-8.931178e-001
1.830888103291221e-003	-8.915600e-001
1.833064442576935e-003	-8.892871e-001
1.836328951505507e-003	-8.845057e-001
1.839593460434078e-003	-8.781676e-001
1.842857969362649e-003	-8.702729e-001
1.846122478291220e-003	-8.608216e-001
1.849386987219792e-003	-8.498137e-001
1.852651496148363e-003	-8.372492e-001
1.855916005076934e-003	-8.231280e-001
1.857548259541220e-003	-8.155227e-001
1.859180514005505e-003	-8.075594e-001
1.860812768469791e-003	-7.992381e-001
1.862445022934077e-003	-7.905587e-001
1.864077277398362e-003	-7.815213e-001
1.865709531862648e-003	-7.721259e-001
1.867341786326934e-003	-7.623724e-001
1.869246083201933e-003	-7.505513e-001
1.871150380076933e-003	-7.382892e-001
1.873054676951933e-003	-7.255864e-001
1.874958973826933e-003	-7.124426e-001
1.876863270701933e-003	-6.988581e-001
1.878767567576933e-003	-6.848326e-001
1.880671864451933e-003	-6.703663e-001
1.882032076505504e-003	-6.597869e-001
1.883392288559076e-003	-6.490094e-001
1.884752500612647e-003	-6.380340e-001
1.886112712666218e-003	-6.268606e-001
1.887472924719790e-003	-6.154892e-001
1.888833136773361e-003	-6.039199e-001
1.890193348826932e-003	-5.921525e-001
1.897810536326932e-003	-5.229851e-001
1.907332020701931e-003	-4.293908e-001
1.909508359987646e-003	-4.069728e-001
1.911684699273360e-003	-3.842743e-001
1.913861038559074e-003	-3.612954e-001
1.916037377844788e-003	-3.380359e-001
1.918213717130502e-003	-3.144960e-001
1.920390056416216e-003	-2.906755e-001
1.922566395701931e-003	-2.665745e-001
