time	V(n004)
1.072973710086583e-004	5.593721e-001
1.213598710086583e-004	5.873468e-001
1.354223710086583e-004	5.870777e-001
1.494848710086583e-004	5.586991e-001
1.635473710086583e-004	5.041575e-001
1.776098710086583e-004	4.268584e-001
1.916723710086583e-004	3.312786e-001
2.057348710086582e-004	2.225720e-001
2.197973710086582e-004	1.061922e-001
2.338598710086582e-004	-1.244971e-002
2.479223710086582e-004	-1.282778e-001
2.619848710086583e-004	-2.367852e-001
2.760473710086583e-004	-3.342053e-001
2.901098710086583e-004	-4.176190e-001
3.041723710086583e-004	-4.850025e-001
3.182348710086584e-004	-5.352208e-001
3.322973710086584e-004	-5.679760e-001
3.463598710086584e-004	-5.837184e-001
3.604223710086584e-004	-5.835323e-001
3.744848710086584e-004	-5.690051e-001
3.885473710086585e-004	-5.420896e-001
4.026098710086585e-004	-5.049676e-001
4.166723710086585e-004	-4.599221e-001
4.307348710086585e-004	-4.092234e-001
4.447973710086586e-004	-3.550320e-001
4.588598710086586e-004	-2.993229e-001
4.729223710086586e-004	-2.438294e-001
4.869848710086586e-004	-1.900084e-001
5.010473710086586e-004	-1.390241e-001
5.151098710086586e-004	-9.174875e-002
5.291723710086585e-004	-4.877746e-002
5.432348710086585e-004	-1.045386e-002
5.572973710086585e-004	2.309654e-002
5.713598710086584e-004	5.192825e-002
5.854223710086584e-004	7.623596e-002
5.994848710086584e-004	9.631531e-002
6.135473710086584e-004	1.125264e-001
6.276098710086583e-004	1.252613e-001
6.416723710086583e-004	1.349171e-001
6.557348710086583e-004	1.418744e-001
6.697973710086582e-004	1.464821e-001
6.838598710086582e-004	1.490473e-001
6.979223710086582e-004	1.498312e-001
7.119848710086581e-004	1.490486e-001
7.260473710086581e-004	1.468714e-001
7.401098710086581e-004	1.434347e-001
7.541723710086580e-004	1.388446e-001
7.682348710086580e-004	1.331865e-001
7.822973710086580e-004	1.265342e-001
7.963598710086580e-004	1.189571e-001
8.104223710086579e-004	1.105279e-001
8.244848710086579e-004	1.013274e-001
8.385473710086579e-004	9.144862e-002
8.526098710086578e-004	8.099860e-002
8.666723710086578e-004	7.009886e-002
8.807348710086578e-004	5.888422e-002
8.947973710086577e-004	4.750040e-002
9.088598710086577e-004	3.610064e-002
9.229223710086577e-004	2.484160e-002
9.369848710086576e-004	1.387893e-002
9.510473710086576e-004	3.362787e-003
9.651098710086576e-004	-6.566518e-003
9.791723710086576e-004	-1.578236e-002
9.932348710086575e-004	-2.417509e-002
1.007297371008658e-003	-3.165457e-002
1.021359871008658e-003	-3.815197e-002
1.035422371008657e-003	-4.362063e-002
1.049484871008657e-003	-4.803624e-002
1.063547371008657e-003	-5.139621e-002
1.077609871008657e-003	-5.371838e-002
1.091672371008657e-003	-5.503928e-002
1.105734871008657e-003	-5.541181e-002
1.119797371008657e-003	-5.490277e-002
1.133859871008657e-003	-5.359015e-002
1.147922371008657e-003	-5.156035e-002
1.161984871008657e-003	-4.890551e-002
1.176047371008657e-003	-4.572091e-002
1.190109871008657e-003	-4.210263e-002
1.204172371008657e-003	-3.814542e-002
1.218234871008657e-003	-3.394094e-002
1.232297371008657e-003	-2.957620e-002
1.246359871008657e-003	-2.513241e-002
1.260422371008657e-003	-2.068413e-002
1.274484871008657e-003	-1.629858e-002
1.288547371008657e-003	-1.203537e-002
1.302609871008657e-003	-7.946329e-003
1.316672371008657e-003	-4.075580e-003
1.330734871008657e-003	-4.597211e-004
1.344797371008657e-003	2.871845e-003
1.358859871008657e-003	5.896519e-003
1.372922371008657e-003	8.598048e-003
1.386984871008657e-003	1.096605e-002
1.401047371008657e-003	1.299550e-002
1.415109871008657e-003	1.468625e-002
1.429172371008657e-003	1.604256e-002
1.443234871008657e-003	1.707257e-002
1.457297371008657e-003	1.778792e-002
1.471359871008657e-003	1.820328e-002
1.485422371008656e-003	1.833595e-002
1.499484871008656e-003	1.820550e-002
1.513547371008656e-003	1.783332e-002
1.527609871008656e-003	1.724235e-002
1.541672371008656e-003	1.645665e-002
1.555734871008656e-003	1.550110e-002
1.569797371008656e-003	1.440104e-002
1.583859871008656e-003	1.318197e-002
1.597922371008656e-003	1.186920e-002
1.611984871008656e-003	1.048758e-002
1.626047371008656e-003	9.061199e-003
1.640109871008656e-003	7.613128e-003
1.654172371008656e-003	6.165160e-003
1.668234871008656e-003	4.737604e-003
1.682297371008656e-003	3.349096e-003
1.696359871008656e-003	2.016436e-003
1.710422371008656e-003	7.544664e-004
1.724484871008656e-003	-4.240143e-004
1.738547371008656e-003	-1.508309e-003
1.752609871008656e-003	-2.489839e-003
1.766672371008656e-003	-3.362129e-003
1.780734871008656e-003	-4.120760e-003
1.794797371008656e-003	-4.763291e-003
1.808859871008656e-003	-5.289157e-003
1.822922371008656e-003	-5.699542e-003
1.836984871008656e-003	-5.997234e-003
1.851047371008656e-003	-6.186463e-003
1.865109871008656e-003	-6.272726e-003
1.879172371008656e-003	-6.262612e-003
1.893234871008656e-003	-6.163616e-003
1.907297371008656e-003	-5.983955e-003
1.921359871008656e-003	-5.732390e-003
1.935422371008655e-003	-5.418050e-003
1.949484871008655e-003	-5.050267e-003
1.963547371008656e-003	-4.638421e-003
1.977609871008656e-003	-4.191799e-003
1.991672371008656e-003	-3.719464e-003
2.005734871008656e-003	-3.230141e-003
2.019797371008656e-003	-2.732116e-003
2.033859871008657e-003	-2.233154e-003
2.047922371008657e-003	-1.740426e-003
2.061984871008657e-003	-1.260454e-003
2.076047371008657e-003	-7.990715e-004
2.090109871008657e-003	-3.613955e-004
2.104172371008658e-003	4.819113e-005
2.118234871008658e-003	4.260417e-004
2.132297371008658e-003	7.692392e-004
2.146359871008658e-003	1.075580e-003
2.160422371008658e-003	1.343549e-003
2.174484871008658e-003	1.572286e-003
2.188547371008659e-003	1.761551e-003
2.202609871008659e-003	1.911673e-003
2.216672371008659e-003	2.023508e-003
2.230734871008659e-003	2.098385e-003
2.244797371008659e-003	2.138048e-003
2.258859871008660e-003	2.144608e-003
2.272922371008660e-003	2.120478e-003
2.286984871008660e-003	2.068322e-003
2.301047371008660e-003	1.990995e-003
2.315109871008660e-003	1.891493e-003
2.329172371008660e-003	1.772898e-003
2.343234871008661e-003	1.638330e-003
2.357297371008661e-003	1.490899e-003
2.371359871008661e-003	1.333662e-003
2.375451460864566e-003	1.286572e-003
2.379543050720472e-003	1.239070e-003
2.383634640576378e-003	1.191156e-003
2.387726230432283e-003	1.142829e-003
2.391817820288189e-003	1.094091e-003
2.395909410144094e-003	1.044941e-003
2.400001000000000e-003	9.953782e-004
2.400002000000000e-003	-2.151703e-003
2.400004563318377e-003	-2.120369e-003
2.400007126636754e-003	-2.069341e-003
2.400009689955132e-003	-1.998620e-003
2.400012253273509e-003	-1.908204e-003
2.400014816591886e-003	-1.798095e-003
2.400017379910263e-003	-1.668292e-003
2.400019943228640e-003	-1.518795e-003
2.400026612632301e-003	-1.105023e-003
2.400035625463667e-003	-4.965502e-004
2.400046589024247e-003	2.360758e-004
2.400059708853626e-003	1.017544e-003
2.400072151417663e-003	1.596293e-003
2.400086425023048e-003	2.031116e-003
2.400101567152964e-003	2.248814e-003
2.400119001784576e-003	2.256755e-003
2.400137652756029e-003	2.085113e-003
2.400159149888852e-003	1.784141e-003
2.400172162569141e-003	1.590333e-003
2.400182144174282e-003	1.453127e-003
2.400193368586052e-003	1.321006e-003
2.400205374072076e-003	1.206753e-003
2.400218195631576e-003	1.115599e-003
2.400231684514119e-003	1.051265e-003
2.400246508360045e-003	1.011616e-003
2.400262958525023e-003	9.957810e-004
2.400282193590742e-003	1.000929e-003
2.400305737255982e-003	1.022603e-003
2.400339274156161e-003	1.055584e-003
2.400379000783620e-003	1.080678e-003
2.400420684181509e-003	1.088562e-003
2.400514387718733e-003	1.075011e-003
2.400896600045656e-003	1.004422e-003
2.401181712428101e-003	9.228717e-004
2.401685320327689e-003	7.162440e-004
2.402655981713006e-003	8.630155e-005
2.404597304483641e-003	-1.916458e-003
2.407269964432149e-003	-6.032969e-003
2.410057680729299e-003	-1.193802e-002
2.412576488634815e-003	-1.875373e-002
2.415243867135875e-003	-2.748378e-002
2.418236530570601e-003	-3.902880e-002
2.422368149821737e-003	-5.767848e-002
2.427962249653637e-003	-8.707557e-002
2.435610871546639e-003	-1.332937e-001
2.446043713132237e-003	-2.033674e-001
2.460106213132237e-003	-3.022173e-001
2.474168713132237e-003	-3.974352e-001
2.488231213132237e-003	-4.801914e-001
2.502293713132237e-003	-5.430175e-001
2.516356213132238e-003	-5.808041e-001
2.530418713132238e-003	-5.907811e-001
2.544481213132238e-003	-5.723630e-001
2.558543713132238e-003	-5.268891e-001
2.572606213132238e-003	-4.572888e-001
2.586668713132239e-003	-3.677029e-001
2.600731213132239e-003	-2.630894e-001
2.614793713132239e-003	-1.488370e-001
2.628856213132239e-003	-3.040890e-002
2.642918713132239e-003	8.696889e-002
2.656981213132239e-003	1.985632e-001
2.671043713132240e-003	3.003275e-001
2.685106213132240e-003	3.890315e-001
2.699168713132240e-003	4.623298e-001
2.713231213132240e-003	5.187740e-001
2.727293713132240e-003	5.577754e-001
2.741356213132241e-003	5.795290e-001
2.755418713132241e-003	5.849068e-001
2.769481213132241e-003	5.753316e-001
2.783543713132241e-003	5.526413e-001
2.797606213132241e-003	5.189503e-001
2.811668713132241e-003	4.765188e-001
2.825731213132242e-003	4.276329e-001
2.839793713132242e-003	3.745012e-001
2.853856213132242e-003	3.191715e-001
2.867918713132242e-003	2.634679e-001
2.881981213132242e-003	2.089478e-001
2.896043713132243e-003	1.568801e-001
2.910106213132243e-003	1.082394e-001
2.924168713132243e-003	6.371705e-002
2.938231213132243e-003	2.374245e-002
2.952293713132243e-003	-1.148549e-002
2.966356213132244e-003	-4.196172e-002
2.980418713132244e-003	-6.783555e-002
2.994481213132244e-003	-8.937093e-002
3.008543713132244e-003	-1.069088e-001
3.022606213132244e-003	-1.208329e-001
3.036668713132244e-003	-1.315413e-001
3.050731213132245e-003	-1.394220e-001
3.064793713132245e-003	-1.448363e-001
3.078856213132245e-003	-1.481067e-001
3.092918713132245e-003	-1.495106e-001
3.106981213132245e-003	-1.492786e-001
3.121043713132246e-003	-1.475971e-001
3.135106213132246e-003	-1.446130e-001
3.149168713132246e-003	-1.404414e-001
3.163231213132246e-003	-1.351739e-001
3.177293713132246e-003	-1.288870e-001
3.191356213132247e-003	-1.216505e-001
3.205418713132247e-003	-1.135350e-001
3.219481213132247e-003	-1.046178e-001
3.233543713132247e-003	-9.498676e-002
3.247606213132247e-003	-8.474377e-002
3.261668713132247e-003	-7.400504e-002
3.275731213132248e-003	-6.290074e-002
3.289793713132248e-003	-5.157296e-002
3.303856213132248e-003	-4.017261e-002
3.317918713132248e-003	-2.885559e-002
3.331981213132248e-003	-1.777839e-002
3.346043713132249e-003	-7.093621e-003
3.360106213132249e-003	3.054402e-003
3.374168713132249e-003	1.253373e-002
3.388231213132249e-003	2.122829e-002
3.402293713132249e-003	2.904069e-002
3.416356213132249e-003	3.589426e-002
3.430418713132250e-003	4.173432e-002
3.444481213132250e-003	4.652850e-002
3.458543713132250e-003	5.026649e-002
3.472606213132250e-003	5.295894e-002
3.486668713132250e-003	5.463582e-002
3.500731213132251e-003	5.534436e-002
3.514793713132251e-003	5.514660e-002
3.528856213132251e-003	5.411675e-002
3.542918713132251e-003	5.233840e-002
3.556981213132251e-003	4.990185e-002
3.571043713132252e-003	4.690144e-002
3.585106213132252e-003	4.343311e-002
3.599168713132252e-003	3.959225e-002
3.613231213132252e-003	3.547170e-002
3.627293713132252e-003	3.116023e-002
3.641356213132252e-003	2.674116e-002
3.655418713132253e-003	2.229145e-002
3.669481213132253e-003	1.788095e-002
3.683543713132253e-003	1.357196e-002
3.697606213132253e-003	9.419085e-003
3.711668713132253e-003	5.469143e-003
3.725731213132254e-003	1.761380e-003
3.739793713132254e-003	-1.672279e-003
3.753856213132254e-003	-4.806850e-003
3.767918713132254e-003	-7.623859e-003
3.781981213132254e-003	-1.011087e-002
3.796043713132255e-003	-1.226097e-002
3.810106213132255e-003	-1.407232e-002
3.824168713132255e-003	-1.554761e-002
3.838231213132255e-003	-1.669362e-002
3.852293713132255e-003	-1.752076e-002
3.866356213132255e-003	-1.804261e-002
3.880418713132256e-003	-1.827556e-002
3.894481213132256e-003	-1.823837e-002
3.908543713132256e-003	-1.795177e-002
3.922606213132256e-003	-1.743816e-002
3.936668713132256e-003	-1.672120e-002
3.950731213132257e-003	-1.582548e-002
3.964793713132257e-003	-1.477618e-002
3.978856213132257e-003	-1.359876e-002
3.992918713132257e-003	-1.231858e-002
4.006981213132257e-003	-1.096069e-002
4.021043713132257e-003	-9.549457e-003
4.035106213132258e-003	-8.108311e-003
4.049168713132258e-003	-6.659518e-003
4.063231213132258e-003	-5.223928e-003
4.077293713132258e-003	-3.820783e-003
4.091356213132258e-003	-2.467547e-003
4.105418713132259e-003	-1.179771e-003
4.119481213132259e-003	2.901278e-005
4.133543713132259e-003	1.147351e-003
4.147606213132259e-003	2.165907e-003
4.161668713132259e-003	3.077453e-003
4.175731213132260e-003	3.876834e-003
4.189793713132260e-003	4.560908e-003
4.203856213132260e-003	5.128443e-003
4.217918713132260e-003	5.580004e-003
4.231981213132260e-003	5.917812e-003
4.246043713132260e-003	6.145587e-003
4.260106213132261e-003	6.268384e-003
4.274168713132261e-003	6.292409e-003
4.288231213132261e-003	6.224841e-003
4.302293713132261e-003	6.073649e-003
4.316356213132261e-003	5.847405e-003
4.330418713132262e-003	5.555115e-003
4.344481213132262e-003	5.206046e-003
4.358543713132262e-003	4.809567e-003
4.372606213132262e-003	4.375004e-003
4.386668713132262e-003	3.911504e-003
4.400731213132262e-003	3.427918e-003
4.414793713132263e-003	2.932691e-003
4.428856213132263e-003	2.433778e-003
4.442918713132263e-003	1.938563e-003
4.456981213132263e-003	1.453802e-003
4.471043713132263e-003	9.855761e-004
4.485106213132264e-003	5.392578e-004
4.499168713132264e-003	1.194922e-004
4.513231213132264e-003	-2.698115e-004
4.527293713132264e-003	-6.254764e-004
4.541356213132264e-003	-9.450451e-004
4.555418713132265e-003	-1.226758e-003
4.569481213132265e-003	-1.469522e-003
4.583543713132265e-003	-1.672878e-003
4.597606213132265e-003	-1.836954e-003
4.611668713132265e-003	-1.962418e-003
4.625731213132265e-003	-2.050434e-003
4.639793713132266e-003	-2.102599e-003
4.653856213132266e-003	-2.120894e-003
4.667918713132266e-003	-2.107627e-003
4.681981213132266e-003	-2.065375e-003
4.696043713132266e-003	-1.996926e-003
4.710106213132267e-003	-1.905228e-003
4.724168713132267e-003	-1.793334e-003
4.738231213132267e-003	-1.664353e-003
4.752293713132267e-003	-1.521399e-003
4.766356213132267e-003	-1.367549e-003
4.780418713132268e-003	-1.206477e-003
4.783216039827658e-003	-1.173538e-003
4.786013366523048e-003	-1.140454e-003
4.788810693218439e-003	-1.107226e-003
4.791608019913829e-003	-1.073854e-003
4.794405346609219e-003	-1.040337e-003
4.797202673304610e-003	-1.006675e-003
4.800000000000000e-003	-9.728695e-004
4.800001000000000e-003	2.174212e-003
4.800003567222010e-003	2.142776e-003
4.800006134444021e-003	2.091609e-003
4.800008701666031e-003	2.020713e-003
4.800011268888043e-003	1.930086e-003
4.800013836110053e-003	1.819729e-003
4.800016403332064e-003	1.689642e-003
4.800018970554074e-003	1.539824e-003
4.800025637706204e-003	1.126022e-003
4.800034659874736e-003	5.168638e-004
4.800045625685953e-003	-2.157351e-004
4.800058747684249e-003	-9.968922e-004
4.800071191720431e-003	-1.575158e-003
4.800085470718344e-003	-2.009466e-003
4.800100619765787e-003	-2.226596e-003
4.800118064949247e-003	-2.233925e-003
4.800136729491195e-003	-2.061820e-003
4.800158104852979e-003	-1.762432e-003
4.800171119313124e-003	-1.568541e-003
4.800181082186726e-003	-1.431525e-003
4.800192294173572e-003	-1.299428e-003
4.800204303873484e-003	-1.184967e-003
4.800217119232465e-003	-1.093667e-003
4.800230606966043e-003	-1.029151e-003
4.800245418196514e-003	-9.893518e-004
4.800261859141854e-003	-9.733636e-004
4.800281068796542e-003	-9.783749e-004
4.800304576694439e-003	-9.999526e-004
4.800337992685925e-003	-1.032908e-003
4.800377166295195e-003	-1.057855e-003
4.800419269374107e-003	-1.066034e-003
4.800512777302149e-003	-1.052625e-003
4.800888438286926e-003	-9.835683e-004
4.801171655231873e-003	-9.032590e-004
4.801669865899052e-003	-6.995794e-004
4.802663615094998e-003	-5.222385e-005
4.804651113486890e-003	2.011489e-003
4.807329992600590e-003	6.161762e-003
4.810083583568540e-003	1.202062e-002
4.812597669287070e-003	1.883188e-002
4.815187465427122e-003	2.730049e-002
4.818178443540332e-003	3.881822e-002
4.822299219722361e-003	5.737804e-002
4.827900311582606e-003	8.675970e-002
4.835520227068201e-003	1.327427e-001
4.845935802038936e-003	2.026491e-001
4.859998302038936e-003	3.014882e-001
4.874060802038937e-003	3.967668e-001
4.888123302038937e-003	4.796494e-001
4.902185802038937e-003	5.426498e-001
4.916248302038937e-003	5.806407e-001
4.930310802038937e-003	5.908345e-001
4.944373302038937e-003	5.726299e-001
4.958435802038938e-003	5.273529e-001
4.972498302038938e-003	4.579219e-001
4.986560802038938e-003	3.684702e-001
5.000623302038938e-003	2.639510e-001
5.014685802038938e-003	1.497512e-001
5.028748302038939e-003	3.133469e-002
5.042810802038939e-003	-8.606979e-002
5.056873302038939e-003	-1.977245e-001
5.070935802038939e-003	-2.995769e-001
5.084998302038939e-003	-3.883903e-001
5.099060802038940e-003	-4.618125e-001
5.113123302038940e-003	-5.183882e-001
5.127185802038940e-003	-5.575225e-001
5.141248302038940e-003	-5.794048e-001
5.155310802038940e-003	-5.849024e-001
5.169373302038940e-003	-5.754344e-001
5.183435802038941e-003	-5.528361e-001
5.197498302038941e-003	-5.192202e-001
5.211560802038941e-003	-4.768465e-001
5.225623302038941e-003	-4.280011e-001
5.239685802038941e-003	-3.748935e-001
5.253748302038942e-003	-3.195733e-001
5.267810802038942e-003	-2.638662e-001
5.281873302038942e-003	-2.093319e-001
5.295935802038942e-003	-1.572413e-001
5.309998302038942e-003	-1.085716e-001
5.324060802038943e-003	-6.401589e-002
5.338123302038943e-003	-2.400564e-002
5.352185802038943e-003	1.125867e-002
5.366248302038943e-003	4.177066e-002
5.380310802038943e-003	6.767862e-002
5.394373302038943e-003	8.924577e-002
5.408435802038944e-003	1.068126e-001
5.422498302038944e-003	1.207627e-001
5.436560802038944e-003	1.314939e-001
5.450623302038944e-003	1.393947e-001
5.464685802038944e-003	1.448265e-001
5.478748302038945e-003	1.481120e-001
5.492810802038945e-003	1.495291e-001
5.506873302038945e-003	1.493088e-001
5.520935802038945e-003	1.476376e-001
5.534998302038945e-003	1.446629e-001
5.549060802038945e-003	1.405000e-001
5.563123302038946e-003	1.352405e-001
5.577185802038946e-003	1.289610e-001
5.591248302038946e-003	1.217315e-001
5.605310802038946e-003	1.136224e-001
5.619373302038946e-003	1.047109e-001
5.633435802038947e-003	9.508494e-002
5.647498302038947e-003	8.484618e-002
5.661560802038947e-003	7.411073e-002
5.675623302038947e-003	6.300869e-002
5.689685802038947e-003	5.168204e-002
5.703748302038948e-003	4.028166e-002
5.717810802038948e-003	2.896341e-002
5.731873302038948e-003	1.788380e-002
5.745935802038948e-003	7.195494e-003
5.759998302038948e-003	-2.957125e-003
5.774060802038948e-003	-1.244200e-002
5.788123302038949e-003	-2.114292e-002
5.802185802038949e-003	-2.896233e-002
5.816248302038949e-003	-3.582343e-002
5.830310802038949e-003	-4.167133e-002
5.844373302038949e-003	-4.647353e-002
5.858435802038950e-003	-5.021954e-002
5.872498302038950e-003	-5.291983e-002
5.886560802038950e-003	-5.460427e-002
5.900623302038950e-003	-5.531995e-002
5.914685802038950e-003	-5.512881e-002
5.928748302038951e-003	-5.410497e-002
5.942810802038951e-003	-5.233197e-002
5.956873302038951e-003	-4.990006e-002
5.970935802038951e-003	-4.690357e-002
5.984998302038951e-003	-4.343844e-002
5.999060802038951e-003	-3.960004e-002
6.013123302038952e-003	-3.548128e-002
6.027185802038952e-003	-3.117092e-002
6.041248302038952e-003	-2.675237e-002
6.055310802038952e-003	-2.230261e-002
6.069373302038952e-003	-1.789156e-002
6.083435802038953e-003	-1.358159e-002
6.097498302038953e-003	-9.427334e-003
6.111560802038953e-003	-5.475690e-003
6.125623302038953e-003	-1.765955e-003
6.139685802038953e-003	1.669891e-003
6.153748302038953e-003	4.806813e-003
6.167810802038954e-003	7.626290e-003
6.181873302038954e-003	1.011584e-002
6.195935802038954e-003	1.226852e-002
6.209998302038954e-003	1.408243e-002
6.224060802038954e-003	1.556025e-002
6.238123302038955e-003	1.670873e-002
6.252185802038955e-003	1.753824e-002
6.266248302038955e-003	1.806236e-002
6.280310802038955e-003	1.829744e-002
6.294373302038955e-003	1.826221e-002
6.308435802038956e-003	1.797742e-002
6.322498302038956e-003	1.746545e-002
6.336560802038956e-003	1.674994e-002
6.350623302038956e-003	1.585548e-002
6.364685802038956e-003	1.480726e-002
6.378748302038956e-003	1.363070e-002
6.392810802038957e-003	1.235122e-002
6.406873302038957e-003	1.099382e-002
6.420935802038957e-003	9.582900e-003
6.434998302038957e-003	8.141896e-003
6.449060802038957e-003	6.693079e-003
6.463123302038958e-003	5.257312e-003
6.477185802038958e-003	3.853852e-003
6.491248302038958e-003	2.500175e-003
6.505310802038958e-003	1.211847e-003
6.519373302038958e-003	2.416597e-006
6.533435802038958e-003	-1.116648e-003
6.547498302038959e-003	-2.135992e-003
6.561560802038959e-003	-3.048372e-003
6.575623302038959e-003	-3.848621e-003
6.589685802038959e-003	-4.533578e-003
6.603748302038959e-003	-5.101998e-003
6.617810802038960e-003	-5.554433e-003
6.631873302038960e-003	-5.893093e-003
6.645935802038960e-003	-6.121687e-003
6.659998302038960e-003	-6.245258e-003
6.674060802038960e-003	-6.270007e-003
6.688123302038961e-003	-6.203106e-003
6.702185802038961e-003	-6.052516e-003
6.716248302038961e-003	-5.826809e-003
6.730310802038961e-003	-5.534986e-003
6.744373302038961e-003	-5.186312e-003
6.758435802038961e-003	-4.790158e-003
6.772498302038962e-003	-4.355848e-003
6.786560802038962e-003	-3.892534e-003
6.800623302038962e-003	-3.409067e-003
6.814685802038962e-003	-2.913898e-003
6.828748302038962e-003	-2.414983e-003
6.842810802038963e-003	-1.919714e-003
6.856873302038963e-003	-1.434849e-003
6.870935802038963e-003	-9.664765e-004
6.884998302038963e-003	-5.199731e-004
6.899060802038963e-003	-9.998972e-005
6.913123302038964e-003	2.895585e-004
6.927185802038964e-003	6.454892e-004
6.941248302038964e-003	9.653398e-004
6.955310802038964e-003	1.247345e-003
6.969373302038964e-003	1.490408e-003
6.983435802038964e-003	1.694064e-003
6.997498302038965e-003	1.858435e-003
7.011560802038965e-003	1.984189e-003
7.025623302038965e-003	2.072484e-003
7.039685802038965e-003	2.124914e-003
7.053748302038965e-003	2.143458e-003
7.067810802038966e-003	2.130422e-003
7.081873302038966e-003	2.088379e-003
7.095935802038966e-003	2.020118e-003
7.109998302038966e-003	1.928585e-003
7.124060802038966e-003	1.816833e-003
7.138123302038966e-003	1.687970e-003
7.152185802038967e-003	1.545109e-003
7.166248302038967e-003	1.391331e-003
7.180310802038967e-003	1.230301e-003
7.183123687461972e-003	1.197185e-003
7.185936572884976e-003	1.163922e-003
7.188749458307981e-003	1.130514e-003
7.191562343730986e-003	1.096961e-003
7.194375229153990e-003	1.063262e-003
7.197188114576995e-003	1.029417e-003
7.200000999999999e-003	9.954261e-004
7.200001999999999e-003	-2.151655e-003
7.200004562578001e-003	-2.120340e-003
7.200007125156002e-003	-2.069340e-003
7.200009687734005e-003	-1.998653e-003
7.200012250312006e-003	-1.908279e-003
7.200014812890008e-003	-1.798220e-003
7.200017375468010e-003	-1.668474e-003
7.200019938046012e-003	-1.519041e-003
7.200026607529437e-003	-1.105305e-003
7.200035618780938e-003	-4.969592e-004
7.200046581657733e-003	2.356471e-004
7.200059701464527e-003	1.017197e-003
7.200072143578610e-003	1.596035e-003
7.200086416485662e-003	2.030978e-003
7.200101557086532e-003	2.248792e-003
7.200118991293803e-003	2.256860e-003
7.200137640358642e-003	2.085316e-003
7.200159139313055e-003	1.784350e-003
7.200172156089847e-003	1.590477e-003
7.200182136524366e-003	1.453275e-003
7.200193359306169e-003	1.321156e-003
7.200205364837789e-003	1.206881e-003
7.200218185491857e-003	1.115710e-003
7.200231674062624e-003	1.051355e-003
7.200246496381842e-003	1.011688e-003
7.200262945345733e-003	9.958363e-004
7.200282177468166e-003	1.000970e-003
7.200305717042677e-003	1.022634e-003
7.200339240790164e-003	1.055609e-003
7.200378965163164e-003	1.080717e-003
7.200420654120745e-003	1.088615e-003
7.200514338818581e-003	1.075075e-003
7.200896384611921e-003	1.004532e-003
7.201181459415364e-003	9.230199e-004
7.201684741240048e-003	7.165702e-004
7.202655915225819e-003	8.630747e-005
7.204598263197361e-003	-1.917548e-003
7.207270215224508e-003	-6.032811e-003
7.210055669985917e-003	-1.193246e-002
7.212573424008092e-003	-1.874376e-002
7.215236918217338e-003	-2.745844e-002
7.218228439966291e-003	-3.899522e-002
7.222358131350091e-003	-5.762997e-002
7.227950299957683e-003	-8.700822e-002
7.235594616844437e-003	-1.331892e-001
7.246021796576478e-003	-2.032147e-001
7.260084296576479e-003	-3.020628e-001
7.274146796576479e-003	-3.972931e-001
7.288209296576479e-003	-4.800752e-001
7.302271796576479e-003	-5.429369e-001
7.316334296576479e-003	-5.807652e-001
7.330396796576480e-003	-5.907866e-001
7.344459296576480e-003	-5.724123e-001
7.358521796576480e-003	-5.269787e-001
7.372584296576480e-003	-4.574131e-001
7.386646796576480e-003	-3.678547e-001
