time	V(n004)
2.234116645692477e-005	5.748286e-002
2.267313316553982e-005	5.906015e-002
2.300509987415486e-005	6.065863e-002
2.333706658276991e-005	6.227831e-002
2.366903329138496e-005	6.391918e-002
2.400100000000000e-005	6.558124e-002
2.400200000000000e-005	6.243919e-002
2.400333691251613e-005	6.245563e-002
2.400467382503226e-005	6.247976e-002
2.400601073754838e-005	6.251157e-002
2.400734765006451e-005	6.255106e-002
2.400868456258064e-005	6.259824e-002
2.401002147509677e-005	6.265309e-002
2.401135838761289e-005	6.271563e-002
2.402073508909587e-005	6.323118e-002
2.403137645071363e-005	6.394900e-002
2.404378288982474e-005	6.484626e-002
2.405591275934735e-005	6.566530e-002
2.406877239977945e-005	6.638393e-002
2.408193173208360e-005	6.691543e-002
2.409710928871653e-005	6.727973e-002
2.411355197098494e-005	6.743271e-002
2.413183718616756e-005	6.739843e-002
2.415316121959945e-005	6.722699e-002
2.416777660310654e-005	6.708141e-002
2.417763108771361e-005	6.698908e-002
2.418829935681179e-005	6.690797e-002
2.420031359018578e-005	6.684233e-002
2.421266212667549e-005	6.680430e-002
2.422594899699419e-005	6.679535e-002
2.424001549231574e-005	6.681706e-002
2.425582593053443e-005	6.687138e-002
2.427361411862710e-005	6.695821e-002
2.429515775268602e-005	6.708302e-002
2.432309285616926e-005	6.725330e-002
2.436243492545425e-005	6.748546e-002
2.444153259178118e-005	6.790224e-002
2.455444743599414e-005	6.845938e-002
2.665727196039953e-005	7.862833e-002
2.876009648480491e-005	8.826277e-002
3.086292100921029e-005	9.736272e-002
3.296574553361569e-005	1.059282e-001
3.506857005802106e-005	1.139591e-001
3.717139458242645e-005	1.214556e-001
3.927421910683183e-005	1.284176e-001
4.211992223183183e-005	1.369768e-001
4.295993334157014e-005	1.393235e-001
4.379994445130845e-005	1.415868e-001
4.463995556104676e-005	1.437668e-001
4.547996667078508e-005	1.458636e-001
4.631997778052338e-005	1.478770e-001
4.715998889026169e-005	1.498071e-001
4.800000000000000e-005	1.516539e-001
4.800100000000000e-005	1.548031e-001
4.800367327016427e-005	1.547731e-001
4.800634654032853e-005	1.547219e-001
4.800901981049280e-005	1.546493e-001
4.801169308065707e-005	1.545555e-001
4.801436635082133e-005	1.544404e-001
4.801703962098560e-005	1.543040e-001
4.801971289114986e-005	1.541463e-001
4.803042667683915e-005	1.535003e-001
4.804285158937018e-005	1.526911e-001
4.805505264205623e-005	1.519553e-001
4.806786963800231e-005	1.513323e-001
4.808107466160379e-005	1.508954e-001
4.809622840840577e-005	1.506425e-001
4.811284736933270e-005	1.506096e-001
4.813125087316091e-005	1.507784e-001
4.815297399653359e-005	1.511104e-001
4.816741406195240e-005	1.513576e-001
4.817708210260299e-005	1.515169e-001
4.818771538287928e-005	1.516731e-001
4.819973953528303e-005	1.518239e-001
4.821212394965615e-005	1.519498e-001
4.822543484358563e-005	1.520530e-001
4.823954855264204e-005	1.521313e-001
4.825541301729318e-005	1.521895e-001
4.827330066409532e-005	1.522295e-001
4.829499800351502e-005	1.522588e-001
4.832329425917457e-005	1.522888e-001
4.836100399278404e-005	1.523364e-001
4.843935274878338e-005	1.524848e-001
4.855171575465749e-005	1.527358e-001
5.184852064203619e-005	1.611634e-001
5.514532552941489e-005	1.706990e-001
5.844213041679358e-005	1.813428e-001
6.173893530417228e-005	1.930948e-001
6.503574019155097e-005	2.059549e-001
6.833254507892967e-005	2.199231e-001
7.162934996630836e-005	2.349995e-001
7.200100000000000e-005	2.367025e-001
7.200200000000001e-005	2.335600e-001
7.200413614939555e-005	2.335931e-001
7.200627229879110e-005	2.336418e-001
7.200840844818664e-005	2.337062e-001
7.201054459758218e-005	2.337861e-001
7.201268074697772e-005	2.338817e-001
7.201481689637328e-005	2.339928e-001
7.201695304576882e-005	2.341196e-001
7.202792862534907e-005	2.348173e-001
7.203932684644143e-005	2.356292e-001
7.205202577745203e-005	2.365143e-001
7.206422822250764e-005	2.372455e-001
7.207756237642023e-005	2.378509e-001
7.209160845124842e-005	2.382580e-001
7.210827144470365e-005	2.384814e-001
7.212542120111239e-005	2.384970e-001
7.214583217847349e-005	2.383541e-001
7.216415343811680e-005	2.381689e-001
7.217518118008741e-005	2.380574e-001
7.218569129229412e-005	2.379678e-001
7.219775681660347e-005	2.378903e-001
7.220974705479735e-005	2.378416e-001
7.222302112183959e-005	2.378199e-001
7.223665893453769e-005	2.378284e-001
7.225225225687232e-005	2.378690e-001
7.226930519670974e-005	2.379399e-001
7.229006882903867e-005	2.380477e-001
7.231583033851476e-005	2.381924e-001
7.235787902939852e-005	2.384238e-001
7.243781976249074e-005	2.388116e-001
7.254549002514670e-005	2.392924e-001
7.564029650886626e-005	2.520423e-001
7.873510299258584e-005	2.628909e-001
8.182990947630540e-005	2.718382e-001
8.492471596002497e-005	2.788842e-001
8.801952244374454e-005	2.840290e-001
9.111432892746411e-005	2.872724e-001
9.420913541118367e-005	2.886146e-001
9.446497320958601e-005	2.886604e-001
9.472081100798833e-005	2.886931e-001
9.497664880639067e-005	2.887126e-001
9.523248660479300e-005	2.887189e-001
9.548832440319534e-005	2.887121e-001
9.574416220159766e-005	2.886922e-001
9.600000000000000e-005	2.886590e-001
9.600100000000001e-005	2.918060e-001
9.600233541274466e-005	2.917960e-001
9.600367082548932e-005	2.917785e-001
9.600500623823398e-005	2.917532e-001
9.600634165097864e-005	2.917203e-001
9.600767706372330e-005	2.916797e-001
9.600901247646796e-005	2.916314e-001
9.601034788921262e-005	2.915755e-001
9.601971407175050e-005	2.911063e-001
9.603041015681814e-005	2.904369e-001
9.604282953024608e-005	2.895995e-001
9.605501371990607e-005	2.888367e-001
9.606784053921972e-005	2.881834e-001
9.608103452378745e-005	2.877160e-001
9.609619282972016e-005	2.874275e-001
9.611276881989885e-005	2.873560e-001
9.613114161454208e-005	2.874816e-001
9.615276322006115e-005	2.877620e-001
9.616725152310133e-005	2.879767e-001
9.617696732073191e-005	2.881146e-001
9.618760913451191e-005	2.882467e-001
9.619963117464027e-005	2.883701e-001
9.621200622309807e-005	2.884676e-001
9.622531125506446e-005	2.885405e-001
9.623941250814944e-005	2.885865e-001
9.625526312951486e-005	2.886084e-001
9.627312451459534e-005	2.886075e-001
9.629478162264581e-005	2.885869e-001
9.632298166001550e-005	2.885518e-001
9.636111499166755e-005	2.885120e-001
9.643966007084380e-005	2.884793e-001
9.655216380119026e-005	2.884699e-001
9.990199754387737e-005	2.888094e-001
1.032518312865645e-004	2.898168e-001
1.066016650292516e-004	2.914921e-001
1.099514987719387e-004	2.938354e-001
1.133013325146258e-004	2.968466e-001
1.166511662573129e-004	3.005257e-001
1.200010000000000e-004	3.048728e-001
1.200020000000000e-004	3.017271e-001
1.200046761253253e-004	3.017663e-001
1.200073522506505e-004	3.018268e-001
1.200100283759758e-004	3.019087e-001
1.200127045013011e-004	3.020118e-001
1.200153806266264e-004	3.021363e-001
1.200180567519516e-004	3.022821e-001
1.200207328772769e-004	3.024491e-001
1.200314090166564e-004	3.031295e-001
1.200438263878880e-004	3.039811e-001
1.200559893497766e-004	3.047564e-001
1.200688295840227e-004	3.054251e-001
1.200820105945276e-004	3.059072e-001
1.200971791125424e-004	3.062132e-001
1.201137058962300e-004	3.063036e-001
1.201320515274949e-004	3.061991e-001
1.201535733450830e-004	3.059445e-001
1.201680937956529e-004	3.057455e-001
1.201778513786250e-004	3.056177e-001
1.201885014878291e-004	3.054972e-001
1.202005197496336e-004	3.053869e-001
1.202128862084114e-004	3.053029e-001
1.202261842717851e-004	3.052445e-001
1.202402742671876e-004	3.052138e-001
1.202561108845965e-004	3.052092e-001
1.202739485842417e-004	3.052296e-001
1.202955679086221e-004	3.052738e-001
1.203236822489018e-004	3.053394e-001
1.203621908660661e-004	3.054215e-001
1.204409016500789e-004	3.055392e-001
1.204845475328254e-004	3.055897e-001
1.223926233972153e-004	3.073519e-001
1.243006992616051e-004	3.083195e-001
1.262087751259950e-004	3.084925e-001
1.281168509903848e-004	3.078709e-001
1.300249268547747e-004	3.064546e-001
1.319330027191645e-004	3.042437e-001
1.338410785835544e-004	3.012382e-001
1.352639301460544e-004	2.985402e-001
1.366867817085543e-004	2.954410e-001
1.395324848335543e-004	2.880752e-001
1.423781879585543e-004	2.792895e-001
1.429750693953915e-004	2.772550e-001
1.440000000000000e-004	2.736069e-001
1.440010000000000e-004	2.767503e-001
1.440023354851746e-004	2.767357e-001
1.440036709703492e-004	2.767134e-001
1.440050064555239e-004	2.766835e-001
1.440063419406985e-004	2.766459e-001
1.440076774258731e-004	2.766006e-001
1.440090129110478e-004	2.765477e-001
1.440103483962224e-004	2.764871e-001
1.440197150867622e-004	2.759851e-001
1.440303958968110e-004	2.752793e-001
1.440428104880912e-004	2.743986e-001
1.440549801316926e-004	2.735938e-001
1.440678154515867e-004	2.728948e-001
1.440809999147051e-004	2.723811e-001
1.440961621768147e-004	2.720389e-001
1.441127011492538e-004	2.719088e-001
1.441310474684640e-004	2.719695e-001
1.441525818440814e-004	2.721728e-001
1.441671117581732e-004	2.723373e-001
1.441768691877692e-004	2.724417e-001
1.441875185631360e-004	2.725368e-001
1.441995388099365e-004	2.726184e-001
1.442119058561065e-004	2.726727e-001
1.442252058898216e-004	2.726992e-001
1.442392965531187e-004	2.726961e-001
1.442551354066399e-004	2.726627e-001
1.442729744825834e-004	2.725995e-001
1.442945974599422e-004	2.725033e-001
1.443227161798898e-004	2.723700e-001
1.443612150279271e-004	2.721951e-001
1.444399295704590e-004	2.718869e-001
1.445525595757440e-004	2.714835e-001
1.454345768163273e-004	2.683431e-001
1.463165940569107e-004	2.652730e-001
1.471986112974940e-004	2.622733e-001
1.480806285380773e-004	2.593438e-001
1.489626457786606e-004	2.564846e-001
1.498446630192439e-004	2.536957e-001
1.507266802598273e-004	2.509770e-001
1.521495318223273e-004	2.467361e-001
1.535723833848272e-004	2.426716e-001
1.564180865098272e-004	2.350533e-001
1.592637896348272e-004	2.280847e-001
1.621094927598272e-004	2.217283e-001
1.649551958848271e-004	2.159458e-001
1.653903107584232e-004	2.151004e-001
1.658254256320194e-004	2.142688e-001
1.662605405056155e-004	2.134511e-001
1.666956553792116e-004	2.126472e-001
1.671307702528078e-004	2.118573e-001
1.675658851264039e-004	2.110811e-001
1.680010000000000e-004	2.103189e-001
1.680020000000000e-004	2.071701e-001
1.680025600587595e-004	2.071715e-001
1.680031201175190e-004	2.071746e-001
1.680036801762785e-004	2.071793e-001
1.680042402350381e-004	2.071856e-001
1.680048002937976e-004	2.071935e-001
1.680053603525571e-004	2.072030e-001
1.680059204113166e-004	2.072141e-001
1.680098484946710e-004	2.073261e-001
1.680177046613799e-004	2.076731e-001
1.680286575015798e-004	2.083089e-001
1.680402665232482e-004	2.090649e-001
1.680528839323246e-004	2.098582e-001
1.680651867901371e-004	2.105062e-001
1.680785049009668e-004	2.110110e-001
1.680927506964235e-004	2.113168e-001
1.681094523437678e-004	2.114177e-001
1.681268594405921e-004	2.113100e-001
1.681475750075789e-004	2.110260e-001
1.681645308023693e-004	2.107455e-001
1.681752790388968e-004	2.105688e-001
1.681858634536884e-004	2.104121e-001
1.681979005160367e-004	2.102590e-001
1.682099630934696e-004	2.101341e-001
1.682231969615870e-004	2.100291e-001
1.682369006633533e-004	2.099513e-001
1.682524712095572e-004	2.098937e-001
1.682696094607053e-004	2.098567e-001
1.682903816028362e-004	2.098333e-001
1.683163162556880e-004	2.098147e-001
1.683587224696404e-004	2.097793e-001
1.684388703499458e-004	2.096601e-001
1.685474314724971e-004	2.094575e-001
1.694100473019585e-004	2.077685e-001
1.702726631314198e-004	2.059386e-001
1.711352789608812e-004	2.039678e-001
1.719978947903425e-004	2.018562e-001
1.728605106198039e-004	1.996036e-001
1.737231264492652e-004	1.972103e-001
1.745857422787266e-004	1.946760e-001
1.788542969662266e-004	1.801343e-001
1.831228516537265e-004	1.624419e-001
1.873914063412265e-004	1.418722e-001
1.880497768639084e-004	1.384724e-001
1.887081473865903e-004	1.350128e-001
1.893665179092723e-004	1.314934e-001
1.900248884319542e-004	1.279142e-001
1.906832589546361e-004	1.242753e-001
1.913416294773181e-004	1.205766e-001
1.920000000000000e-004	1.168181e-001
1.920010000000000e-004	1.199594e-001
1.920023355376838e-004	1.199420e-001
1.920036710753675e-004	1.199169e-001
1.920050066130513e-004	1.198842e-001
1.920063421507350e-004	1.198437e-001
1.920076776884188e-004	1.197957e-001
1.920090132261025e-004	1.197399e-001
1.920103487637863e-004	1.196765e-001
1.920197158226093e-004	1.191548e-001
1.920303855255268e-004	1.184273e-001
1.920427966384202e-004	1.175207e-001
1.920549557087356e-004	1.166909e-001
1.920677972188416e-004	1.159643e-001
1.920809747600076e-004	1.154228e-001
1.920961399082476e-004	1.150483e-001
1.921126520045028e-004	1.148833e-001
1.921309790867498e-004	1.149049e-001
1.921524502556650e-004	1.150623e-001
1.921670104165571e-004	1.151966e-001
1.921767983666940e-004	1.152809e-001
1.921874533567267e-004	1.153538e-001
1.921994723160615e-004	1.154103e-001
1.922118335899189e-004	1.154389e-001
1.922251300237739e-004	1.154378e-001
1.922392130793107e-004	1.154053e-001
1.922550434788773e-004	1.153390e-001
1.922728665375181e-004	1.152386e-001
1.922944650348869e-004	1.150975e-001
1.923225256058723e-004	1.149058e-001
1.923612902864603e-004	1.146487e-001
1.924401281101112e-004	1.141756e-001
1.925528528324398e-004	1.135372e-001
1.954679268740168e-004	9.763147e-002
1.983830009155939e-004	8.282340e-002
2.012980749571709e-004	6.911297e-002
2.042131489987480e-004	5.650018e-002
2.071282230403250e-004	4.498503e-002
2.100432970819021e-004	3.456751e-002
2.129583711234791e-004	2.524764e-002
2.149719999405418e-004	1.927106e-002
2.160010000000000e-004	1.641748e-002
2.160020000000000e-004	1.326769e-002
2.160043559906641e-004	1.328937e-002
2.160067119813281e-004	1.332896e-002
2.160090679719922e-004	1.338645e-002
2.160114239626563e-004	1.346184e-002
2.160137799533203e-004	1.355513e-002
2.160161359439844e-004	1.366632e-002
2.160184919346485e-004	1.379541e-002
2.160293757074736e-004	1.442496e-002
2.160412084745206e-004	1.518619e-002
2.160537044997858e-004	1.595327e-002
2.160661416641481e-004	1.658477e-002
2.160794181023171e-004	1.706003e-002
2.160938947983068e-004	1.734023e-002
2.161105710605345e-004	1.740862e-002
2.161282319401758e-004	1.726984e-002
2.161491690390880e-004	1.695554e-002
2.161652113325742e-004	1.667344e-002
2.161757001934931e-004	1.649145e-002
2.161863271594498e-004	1.632466e-002
2.161983476547994e-004	1.616129e-002
2.162104842818307e-004	1.602510e-002
2.162237093753115e-004	1.590867e-002
2.162374965333417e-004	1.581837e-002
2.162530945182163e-004	1.574673e-002
2.162703679874606e-004	1.569373e-002
2.162912606362259e-004	1.565071e-002
2.163175627823819e-004	1.560671e-002
2.163612357892358e-004	1.552740e-002
2.164420588597852e-004	1.532841e-002
2.165533926112742e-004	1.501479e-002
2.174280862187429e-004	1.249828e-002
2.183027798262116e-004	9.872266e-003
2.191774734336803e-004	7.136755e-003
2.200521670411490e-004	4.291745e-003
2.209268606486177e-004	1.337237e-003
2.218015542560864e-004	-1.726770e-003
2.226762478635551e-004	-4.900276e-003
2.240990994260551e-004	-1.028518e-002
2.255219509885551e-004	-1.594314e-002
2.269448025510551e-004	-2.186471e-002
2.283676541135551e-004	-2.804042e-002
2.297905056760551e-004	-3.446075e-002
2.312133572385551e-004	-4.111613e-002
2.340590603635550e-004	-5.509369e-002
2.369047634885550e-004	-6.989621e-002
2.400000000000000e-004	-8.680274e-002
2.400010000000000e-004	-8.366127e-002
2.400011280681113e-004	-8.366238e-002
2.400037835211956e-004	-8.371437e-002
2.400064389742798e-004	-8.378716e-002
2.400090944273640e-004	-8.388076e-002
2.400117498804483e-004	-8.399516e-002
2.400144053335325e-004	-8.413036e-002
2.400170607866167e-004	-8.428636e-002
2.400197162397010e-004	-8.446316e-002
2.400303796345251e-004	-8.518863e-002
2.400427887718132e-004	-8.609327e-002
2.400549418390641e-004	-8.692090e-002
2.400677868639141e-004	-8.764604e-002
2.400809604732623e-004	-8.818559e-002
2.400961272609235e-004	-8.855815e-002
2.401126241138483e-004	-8.872078e-002
2.401309402783752e-004	-8.869662e-002
2.401523756439550e-004	-8.853641e-002
2.401669529717378e-004	-8.839975e-002
2.401767583386405e-004	-8.831372e-002
2.401874165571456e-004	-8.823910e-002
2.401994347922418e-004	-8.818068e-002
2.402117928044505e-004	-8.815006e-002
2.402250872066564e-004	-8.814909e-002
2.402391659742683e-004	-8.817924e-002
2.402549916099484e-004	-8.824300e-002
2.402728056451591e-004	-8.834042e-002
2.402943903618706e-004	-8.847803e-002
2.403224182614623e-004	-8.866499e-002
2.403613339922065e-004	-8.891688e-002
2.404402418775228e-004	-8.937751e-002
2.405530215108899e-004	-8.999723e-002
2.439027327236199e-004	-1.072678e-001
2.472524439363499e-004	-1.226838e-001
2.506021551490799e-004	-1.362452e-001
2.539518663618100e-004	-1.479520e-001
2.573015775745399e-004	-1.578043e-001
2.606512887872700e-004	-1.658020e-001
2.640010000000000e-004	-1.719451e-001
2.640020000000000e-004	-1.750938e-001
2.640030636739825e-004	-1.750889e-001
2.640041273479649e-004	-1.750789e-001
2.640051910219474e-004	-1.750636e-001
2.640062546959299e-004	-1.750432e-001
2.640073183699124e-004	-1.750176e-001
2.640083820438948e-004	-1.749869e-001
2.640094457178773e-004	-1.749509e-001
2.640169206346483e-004	-1.746287e-001
2.640279496413810e-004	-1.739964e-001
2.640393516634751e-004	-1.732553e-001
2.640521021657797e-004	-1.724462e-001
2.640642741280444e-004	-1.717931e-001
2.640776402517645e-004	-1.712704e-001
2.640916654530724e-004	-1.709523e-001
2.641084333582531e-004	-1.708335e-001
2.641256319153432e-004	-1.709262e-001
2.641462380661574e-004	-1.711999e-001
2.641642807051844e-004	-1.714946e-001
2.641752134102135e-004	-1.716730e-001
2.641857217408046e-004	-1.718277e-001
2.641977823736507e-004	-1.719800e-001
2.642097859670723e-004	-1.721031e-001
2.642230531126632e-004	-1.722071e-001
2.642367011216354e-004	-1.722831e-001
2.642522899645816e-004	-1.723391e-001
2.642693568307541e-004	-1.723739e-001
2.642901220249675e-004	-1.723947e-001
2.643159136922130e-004	-1.724096e-001
2.643580318760447e-004	-1.724386e-001
2.644380028607740e-004	-1.725455e-001
2.645458220181866e-004	-1.727301e-001
2.678964188727314e-004	-1.793017e-001
2.712470157272761e-004	-1.869148e-001
2.745976125818209e-004	-1.955694e-001
2.779482094363657e-004	-2.052655e-001
2.812988062909105e-004	-2.160031e-001
2.846494031454552e-004	-2.277822e-001
2.880000000000000e-004	-2.406029e-001
2.880010000000000e-004	-2.374596e-001
2.880036737651912e-004	-2.375057e-001
2.880063475303823e-004	-2.375730e-001
2.880090212955734e-004	-2.376617e-001
2.880116950607646e-004	-2.377716e-001
2.880143688259557e-004	-2.379027e-001
2.880170425911469e-004	-2.380552e-001
2.880197163563380e-004	-2.382289e-001
2.880303779847742e-004	-2.389357e-001
2.880427865693599e-004	-2.398186e-001
2.880549379566773e-004	-2.406250e-001
2.880677839599806e-004	-2.413278e-001
2.880809564669145e-004	-2.418444e-001
2.880961237095261e-004	-2.421906e-001
2.881126163052710e-004	-2.423244e-001
2.881309294190226e-004	-2.422684e-001
2.881523547925464e-004	-2.420709e-001
2.881669369093948e-004	-2.419087e-001
2.881767471397054e-004	-2.418055e-001
2.881874062580939e-004	-2.417123e-001
2.881994242932956e-004	-2.416328e-001
2.882117813927800e-004	-2.415806e-001
2.882250752277915e-004	-2.415564e-001
2.882391527949310e-004	-2.415619e-001
2.882549770993891e-004	-2.415980e-001
2.882727886108552e-004	-2.416642e-001
2.882943694775885e-004	-2.417640e-001
2.883223882539054e-004	-2.419019e-001
2.883613463740731e-004	-2.420859e-001
2.884402739197750e-004	-2.424084e-001
2.885530690959706e-004	-2.428304e-001
2.916995090019034e-004	-2.534659e-001
2.948459489078362e-004	-2.623122e-001
2.979923888137690e-004	-2.693695e-001
3.011388287197017e-004	-2.746378e-001
3.042852686256345e-004	-2.781169e-001
3.074317085315673e-004	-2.798069e-001
3.105781484375000e-004	-2.797079e-001
3.120010000000000e-004	-2.792214e-001
3.120020000000000e-004	-2.823680e-001
3.120029836824127e-004	-2.823618e-001
3.120039673648253e-004	-2.823510e-001
3.120049510472380e-004	-2.823358e-001
3.120059347296507e-004	-2.823160e-001
3.120069184120633e-004	-2.822917e-001
3.120079020944760e-004	-2.822629e-001
3.120088857768886e-004	-2.822295e-001
3.120157782847420e-004	-2.819301e-001
3.120269223423470e-004	-2.812823e-001
3.120379972335687e-004	-2.805445e-001
3.120509553317042e-004	-2.796872e-001
3.120629369698149e-004	-2.790047e-001
3.120763883138494e-004	-2.784294e-001
3.120900966946597e-004	-2.780680e-001
3.121069373370600e-004	-2.778903e-001
3.121238096253270e-004	-2.779289e-001
3.121442245017599e-004	-2.781475e-001
3.121641913678039e-004	-2.784292e-001
3.121753948706230e-004	-2.785886e-001
3.121857718442844e-004	-2.787199e-001
3.121978789819917e-004	-2.788476e-001
3.122097976864948e-004	-2.789451e-001
3.122231392369730e-004	-2.790218e-001
3.122367211620291e-004	-2.790692e-001
3.122523803729090e-004	-2.790926e-001
3.122693873670970e-004	-2.790918e-001
3.122902414631439e-004	-2.790691e-001
3.123159956116046e-004	-2.790303e-001
3.123584637685092e-004	-2.789712e-001
3.124385212381967e-004	-2.789116e-001
3.125467080945693e-004	-2.788714e-001
3.146271492161302e-004	-2.783327e-001
3.167075903376911e-004	-2.782323e-001
3.187880314592520e-004	-2.785703e-001
3.208684725808128e-004	-2.793465e-001
3.229489137023737e-004	-2.805609e-001
3.250293548239346e-004	-2.822137e-001
3.271097959454955e-004	-2.843047e-001
3.285326475079955e-004	-2.859217e-001
3.313783506329955e-004	-2.896519e-001
3.345771484375000e-004	-2.945485e-001
3.360000000000000e-004	-2.969684e-001
3.360010000000001e-004	-2.938231e-001
3.360036785167070e-004	-2.938637e-001
3.360063570334141e-004	-2.939255e-001
3.360090355501211e-004	-2.940087e-001
3.360117140668281e-004	-2.941132e-001
3.360143925835351e-004	-2.942391e-001
3.360170711002421e-004	-2.943863e-001
3.360197496169491e-004	-2.945548e-001
3.360304104064622e-004	-2.952392e-001
3.360428282998304e-004	-2.960970e-001
3.360547858241031e-004	-2.968700e-001
3.360663821338832e-004	-2.974974e-001
3.360774159338714e-004	-2.979326e-001
3.360932978901983e-004	-2.983086e-001
3.361091408921001e-004	-2.984471e-001
3.361279394067532e-004	-2.983816e-001
3.361475596949641e-004	-2.981757e-001
3.361638802935397e-004	-2.979609e-001
3.361744928074775e-004	-2.978241e-001
3.361851385541432e-004	-2.977042e-001
3.361971664295056e-004	-2.975941e-001
3.362092882379478e-004	-2.975117e-001
3.362225131424738e-004	-2.974538e-001
3.362362804288876e-004	-2.974246e-001
3.362518640530675e-004	-2.974220e-001
3.362690952940314e-004	-2.974455e-001
3.362899324152573e-004	-2.974951e-001
3.363160909836698e-004	-2.975678e-001
3.363591621591819e-004	-2.976815e-001
3.364397248150451e-004	-2.978422e-001
3.365498897276803e-004	-2.980214e-001
3.382325289691180e-004	-3.004696e-001
3.399151682105556e-004	-3.023945e-001
3.415978074519933e-004	-3.037960e-001
3.432804466934310e-004	-3.046743e-001
3.449630859348687e-004	-3.050294e-001
3.466457251763064e-004	-3.048611e-001
3.483283644177440e-004	-3.041695e-001
3.497512159802440e-004	-3.032208e-001
3.525969191052440e-004	-3.003120e-001
3.540197706677440e-004	-2.983685e-001
3.554426222302440e-004	-2.961101e-001
3.568654737927440e-004	-2.935453e-001
3.585781484375001e-004	-2.901298e-001
3.600010000000000e-004	-2.869232e-001
3.600020000000001e-004	-2.900679e-001
3.600026670182303e-004	-2.900632e-001
3.600033340364604e-004	-2.900562e-001
3.600040010546906e-004	-2.900470e-001
3.600046680729208e-004	-2.900356e-001
3.600053350911510e-004	-2.900219e-001
3.600060021093811e-004	-2.900061e-001
3.600066691276113e-004	-2.899880e-001
3.600113565655269e-004	-2.898164e-001
3.600207314413581e-004	-2.893258e-001
3.600314300122536e-004	-2.886325e-001
3.600438544242914e-004	-2.877672e-001
3.600560387385631e-004	-2.869777e-001
3.600688665113881e-004	-2.862964e-001
3.600820615086839e-004	-2.858003e-001
3.600972242448824e-004	-2.854789e-001
3.601138053822743e-004	-2.853714e-001
3.601321899621684e-004	-2.854570e-001
3.601538400809171e-004	-2.856903e-001
3.601682994832182e-004	-2.858728e-001
3.601779959652717e-004	-2.859890e-001
3.601886349837936e-004	-2.860976e-001
3.602006558914677e-004	-2.861945e-001
3.602130341283567e-004	-2.862648e-001
3.602263395604435e-004	-2.863083e-001
3.602404451617431e-004	-2.863232e-001
3.602562991358671e-004	-2.863102e-001
3.602741697339543e-004	-2.862699e-001
3.602958394249209e-004	-2.862016e-001
3.603240738534982e-004	-2.861045e-001
3.603620444255428e-004	-2.859815e-001
3.604405056330203e-004	-2.857768e-001
3.605529292699454e-004	-2.855215e-001
3.614340315541959e-004	-2.835587e-001
3.623151338384463e-004	-2.816895e-001
3.631962361226967e-004	-2.799138e-001
3.640773384069471e-004	-2.782318e-001
3.649584406911976e-004	-2.766433e-001
3.658395429754480e-004	-2.751484e-001
3.667206452596984e-004	-2.737470e-001
3.681434968221984e-004	-2.716782e-001
3.695663483846984e-004	-2.698461e-001
3.709891999471984e-004	-2.682450e-001
3.724120515096984e-004	-2.668689e-001
3.752577546346984e-004	-2.647685e-001
3.781034577596983e-004	-2.634965e-001
3.789458209368843e-004	-2.632703e-001
3.797881841140702e-004	-2.631075e-001
3.806305472912562e-004	-2.630080e-001
3.814729104684422e-004	-2.629719e-001
3.823152736456281e-004	-2.629992e-001
